Bjelovarsko.bilogorska,Brodsko.posavska,Dubrovačko.neretvanska,Grad.Zagreb,Istarska,Karlovačka,Koprivničko.križevačka,Krapinsko.zagorska,Ličko.senjska,Međimurska,Osječko.baranjska,Požeško.slavonska,Primorsko.goranska,Šibensko.kninska,Sisačko.moslavačka,Splitsko.dalmatinska,Varaždinska,Virovitičko.podravska,Vukovarsko.srijemska,Zadarska,Zagrebačka,Hrvatska,Datum,Panonska.Hrvatska,Jadranska.Hrvatska,Sjeverna.Hrvatska,Panonska.Hrvatska.7d,Jadranska.Hrvatska.7d,Sjeverna.Hrvatska.7d,Grad.Zagreb.7d,Hrvatska.7d,Panonska.Hrvatska.14d,Jadranska.Hrvatska.14d,Sjeverna.Hrvatska.14d,Grad.Zagreb.14d,Hrvatska.14d,Panonska.Hrvatska.diff,Jadranska.Hrvatska.diff,Sjeverna.Hrvatska.diff,Grad.Zagreb.diff,Hrvatska.diff,Panonska.Hrvatska.pop,Jadranska.Hrvatska.pop,Sjeverna.Hrvatska.pop,Grad.Zagreb.pop
13,10,27,255,14,11,5,34,4,24,37,11,63,5,26,156,63,23,16,9,84,890,2020-10-19,147,278,210,1429,1287,1431,1723,5870,2243,1922,2023,2591,8779,75.5528255528255,102.677165354331,141.722972972973,98.5023041474654,101.787555861121,1060209,1373802,814919,809235
36,33,32,502,29,33,43,13,12,80,89,3,63,32,5,177,71,9,40,24,98,1424,2020-10-20,248,369,305,1539,1447,1541,2019,6546,2384,2166,2267,3023,9840,82.1301775147929,101.25173852573,112.258953168044,101.09561752988,98.7249544626594,1060209,1373802,814919,809235
19,24,46,465,50,27,18,132,8,73,124,23,75,15,63,155,73,4,46,17,106,1563,2020-10-21,330,366,402,1629,1645,1770,2272,7316,2525,2415,2555,3366,10861,81.8080357142857,113.636363636364,125.477707006369,107.678244972578,106.375176304654,1060209,1373802,814919,809235
49,31,30,592,64,37,11,55,23,85,126,5,87,46,49,212,98,66,64,21,116,1867,2020-10-22,427,483,365,1745,1922,1865,2520,8052,2827,2800,2813,3831,12271,61.275415896488,118.906605922551,96.7299578059072,92.2196796338673,90.8509125385162,1060209,1373802,814919,809235
44,37,51,681,45,47,46,105,15,124,207,30,76,20,42,274,105,8,61,29,195,2242,2020-10-23,476,510,575,1948,2185,2116,2951,9200,3202,3198,3314,4313,14027,55.3429027113238,115.695952615992,76.6277128547579,116.666666666667,90.5945721980526,1060209,1373802,814919,809235
77,45,41,757,64,121,12,171,21,84,173,16,133,34,92,98,99,62,66,20,235,2421,2020-10-24,652,411,601,2420,2469,2520,3391,10800,3667,3548,3800,4925,15940,94.065757818765,128.822984244671,96.875,121.056062581486,110.11673151751,1060209,1373802,814919,809235
69,76,6,244,7,12,6,72,8,13,45,1,28,8,12,48,39,4,40,25,65,828,2020-10-25,259,130,195,2539,2547,2653,3496,11235,3894,3662,3944,5087,16587,87.380073800738,128.430493273543,105.499612703331,119.736015084852,109.921524663677,1060209,1373802,814919,809235
9,47,72,280,51,42,15,76,5,72,107,21,89,9,73,230,27,28,59,28,73,1413,2020-10-26,386,484,263,2778,2753,2706,3521,11758,4207,4040,4137,5244,17628,94.4016794961511,113.908313908314,89.0985324947589,104.352872896111,100.3066439523,1060209,1373802,814919,809235
35,56,66,699,60,47,81,57,38,78,112,14,174,37,62,360,131,16,46,38,171,2378,2020-10-27,388,773,518,2918,3157,2919,3718,12712,4457,4604,4460,5737,19258,89.6036387264458,118.175535590878,89.4224529526282,84.1505695889054,94.1949282004277,1060209,1373802,814919,809235
38,65,116,705,51,81,43,121,18,171,226,15,193,31,75,283,138,40,76,40,250,2776,2020-10-28,616,732,723,3204,3523,3240,3958,13925,4833,5168,5010,6230,21241,96.6850828729282,114.164133738602,83.0508474576271,74.2077464788732,90.3362493165664,1060209,1373802,814919,809235
47,156,66,743,48,68,8,153,16,150,193,10,144,58,77,316,135,55,86,69,174,2772,2020-10-29,692,717,620,3469,3757,3495,4109,14830,5214,5679,5360,6629,22882,98.7965616045845,95.4734651404787,87.3994638069705,63.0555555555556,84.1778440139096,1060209,1373802,814919,809235
50,120,60,781,39,50,82,151,16,151,207,14,125,58,40,272,135,30,65,37,286,2769,2020-10-30,576,607,805,3569,3854,3725,4209,15357,5517,6039,5841,7160,24557,83.2135523613963,76.3844393592677,76.0396975425331,42.6296170789563,66.9239130434783,1060209,1373802,814919,809235
75,82,56,684,38,35,12,107,19,93,106,19,114,25,106,99,115,37,128,40,189,2179,2020-10-31,588,391,516,3505,3834,3640,4136,15115,5925,6303,6160,7527,25915,44.8347107438017,55.2855407047388,44.4444444444444,21.9699203774698,39.9537037037037,1060209,1373802,814919,809235
48,90,21,322,10,5,24,46,7,4,123,4,36,5,14,68,186,19,54,18,61,1165,2020-11-01,357,165,321,3603,3869,3766,4214,15452,6142,6416,6419,7710,26687,41.9062623079953,51.9042010208088,41.9525065963061,20.5377574370709,37.5344904316867,1060209,1373802,814919,809235
9,20,52,281,50,46,36,25,12,68,96,14,91,24,70,251,146,6,32,27,71,1427,2020-11-02,293,507,346,3510,3892,3849,4215,15466,6288,6645,6555,7736,27224,26.3498920086393,41.3730475844533,42.2394678492239,19.7103095711446,31.5359755060384,1060209,1373802,814919,809235
19,68,58,677,61,60,53,105,22,182,122,25,165,15,31,396,136,9,58,35,183,2480,2020-11-03,392,752,659,3514,3871,3990,4193,15568,6432,7028,6909,7911,28280,20.424948594928,22.6164079822616,36.6906474820144,12.7756858526089,22.4669603524229,1060209,1373802,814919,809235
28,161,72,650,84,51,22,136,12,170,136,16,197,45,23,302,278,78,98,61,228,2848,2020-11-04,591,773,834,3489,3912,4101,4138,15640,6693,7435,7341,8096,29565,8.89513108614233,11.0417258018734,26.5740740740741,4.54775138959069,12.3159784560144,1060209,1373802,814919,809235
37,135,54,664,95,73,62,168,15,125,139,32,195,55,130,332,240,32,36,72,199,2890,2020-11-05,614,818,794,3411,4013,4275,4059,15758,6880,7770,7770,8168,30588,-1.67195157105794,6.81394729837637,22.3175965665236,-1.21684108055488,6.25758597437627,1060209,1373802,814919,809235
25,90,54,575,73,40,56,29,7,132,217,15,74,59,20,291,241,24,89,47,241,2399,2020-11-06,520,605,699,3355,4011,4169,3853,15388,6924,7865,7894,8062,30745,-5.99607733258616,4.07368967306694,11.9194630872483,-8.45806604894275,0.201862342905512,1060209,1373802,814919,809235
34,75,47,461,80,55,68,125,19,117,225,36,182,26,171,225,244,21,123,40,169,2543,2020-11-07,740,619,723,3507,4239,4376,3630,15752,7012,8073,8016,7766,30867,0.0570613409415222,10.5633802816901,20.2197802197802,-12.2340425531915,4.21435659940457,1060209,1373802,814919,809235
65,97,43,316,68,12,5,52,6,6,101,4,123,2,16,48,211,26,126,28,174,1529,2020-11-08,447,318,448,3597,4392,4503,3624,16116,7200,8261,8269,7838,31568,-0.166527893422153,13.5177048332902,19.5698353690919,-14.0009492168961,4.29717835878851,1060209,1373802,814919,809235
7,32,44,368,64,44,26,50,14,71,105,13,105,17,33,117,105,16,97,31,108,1467,2020-11-09,347,392,360,3651,4277,4517,3711,16156,7161,8169,8366,7926,31622,4.01709401709403,9.89208633093526,17.3551571836841,-11.9572953736655,4.46139919824131,1060209,1373802,814919,809235
34,89,94,621,75,66,53,98,47,208,147,31,171,69,41,317,173,2,40,54,167,2597,2020-11-10,450,827,699,3709,4352,4557,3655,16273,7223,8223,8547,7848,31841,5.54923164484917,12.4257297855851,14.2105263157895,-12.830908657286,4.52852004110997,1060209,1373802,814919,809235
26,138,47,705,77,50,93,136,19,134,220,17,177,71,104,374,220,54,112,72,236,3082,2020-11-11,721,837,819,3839,4416,4542,3710,16507,7328,8328,8643,7848,32147,10.0315276583548,12.8834355828221,10.7534747622531,-10.3431609473175,5.54347826086956,1060209,1373802,814919,809235
93,85,99,653,83,52,88,71,33,132,174,43,211,42,78,436,281,28,91,78,205,3056,2020-11-12,644,982,777,3869,4580,4525,3699,16673,7280,8593,8800,7758,32431,13.4271474640868,14.1290804884127,5.84795321637428,-8.86917960088692,5.80657443838051,1060209,1373802,814919,809235
30,88,69,554,81,82,78,66,24,136,185,23,237,63,59,420,226,37,108,77,223,2866,2020-11-13,612,971,729,3961,4946,4555,3678,17140,7316,8957,8724,7531,32528,18.0625931445604,23.3108950386437,9.25881506356441,-4.54191539060472,11.385495191058,1060209,1373802,814919,809235
51,120,27,363,85,81,77,165,14,135,162,17,154,20,76,153,297,43,86,54,182,2362,2020-11-14,636,507,856,3857,4834,4688,3580,16959,7364,9073,9064,7210,32711,9.98003992015968,14.0363293229535,7.12979890310785,-1.37741046831956,7.66251904520061,1060209,1373802,814919,809235
29,56,5,291,77,8,8,20,20,6,141,3,93,7,9,147,164,20,95,51,63,1313,2020-11-15,361,400,261,3771,4916,4501,3555,16743,7368,9308,9004,7179,32859,4.837364470392,11.9307832422586,-0.0444148345547402,-1.90397350993378,3.89054355919582,1060209,1373802,814919,809235
19,28,56,421,69,39,66,39,28,83,203,55,151,70,73,151,128,15,47,82,122,1945,2020-11-16,479,607,438,3903,5131,4579,3608,17221,7554,9408,9096,7319,33377,6.90221857025473,19.9672667757774,1.37259242860306,-2.77553220156292,6.59197821242883,1060209,1373802,814919,809235
48,74,79,604,82,88,108,120,59,272,254,22,157,58,152,439,190,22,26,98,299,3251,2020-11-17,686,972,989,4139,5276,4869,3591,17875,7848,9628,9426,7246,34148,11.5934214073874,21.2316176470588,6.84660961158656,-1.75102599179207,9.84452774534505,1060209,1373802,814919,809235
88,164,36,609,79,36,79,220,4,9,194,26,278,13,30,473,278,48,138,64,298,3164,2020-11-18,724,947,884,4142,5386,4934,3495,17957,7981,9802,9476,7205,34464,7.89268038551707,21.9655797101449,8.63055922501101,-5.79514824797843,8.78415217786395,1060209,1373802,814919,809235
29,116,55,624,78,71,70,89,62,186,184,48,123,106,44,305,310,47,31,138,242,2958,2020-11-19,570,867,897,4068,5271,5054,3466,17859,7937,9851,9579,7165,34532,5.14344791935901,15.0873362445415,11.6906077348066,-6.29899972965666,7.11329694716007,1060209,1373802,814919,809235
29,53,78,822,82,80,153,114,42,253,223,22,262,96,84,387,174,54,106,133,326,3573,2020-11-20,651,1080,1020,4107,5380,5345,3734,18566,8068,10326,9900,7412,35706,3.68593789447109,8.77476748887991,17.3435784851811,1.52256661228929,8.31971995332554,1060209,1373802,814919,809235
72,122,77,560,80,55,126,160,50,121,225,27,294,21,197,306,273,30,127,91,294,3308,2020-11-21,855,919,974,4326,5792,5463,3931,19512,8183,10626,10151,7511,36471,12.1597096188748,19.8179561439801,16.5315699658703,9.80446927374301,15.0539536529277,1060209,1373802,814919,809235
77,149,10,343,55,17,3,126,60,6,159,3,123,6,38,136,281,59,92,100,130,1973,2020-11-22,594,490,546,4559,5882,5748,3983,20172,8330,10798,10249,7538,36915,20.8963139750729,19.6501220504475,27.7049544545656,12.0393811533052,20.4802006808816,1060209,1373802,814919,809235
36,52,39,445,90,90,84,36,20,95,190,33,158,57,77,290,227,24,47,113,120,2323,2020-11-23,549,767,562,4629,6042,5872,4007,20550,8532,11173,10451,7615,37771,18.6010760953113,17.7548236211265,28.2376064642935,11.0587583148559,19.3310493002729,1060209,1373802,814919,809235
14,82,74,595,93,95,184,167,61,259,298,14,330,83,82,463,195,15,79,134,286,3603,2020-11-24,679,1238,1091,4622,6308,5974,3998,20902,8761,11584,10843,7589,38777,11.6694853829427,19.5602729340409,22.6945984801807,11.3338902812587,16.9342657342657,1060209,1373802,814919,809235
77,140,83,611,172,157,150,235,37,243,220,40,227,103,96,479,252,45,143,123,376,4009,2020-11-25,918,1224,1256,4816,6585,6346,4000,21747,8958,11971,11280,7495,39704,16.2723322066634,22.2614184923877,28.6177543575193,14.4492131616595,21.1059753856435,1060209,1373802,814919,809235
108,147,52,607,37,171,142,166,64,179,248,43,376,115,163,548,382,63,68,160,241,4080,2020-11-26,1011,1352,1110,5257,7070,6559,3983,22869,9325,12341,11613,7449,40728,29.228121927237,34.1301460823373,29.7783933518005,14.9163300634737,28.0530824794221,1060209,1373802,814919,809235
66,155,75,647,118,132,128,114,46,196,193,56,209,127,98,528,283,82,143,180,411,3987,2020-11-27,925,1283,1132,5531,7273,6671,3808,23283,9638,12653,12016,7542,41849,34.672510348186,35.185873605948,24.8082319925164,1.98178896625603,25.4066573306043,1060209,1373802,814919,809235
62,124,39,349,83,131,48,83,36,188,133,8,334,22,192,341,407,43,19,129,148,2919,2020-11-28,712,984,874,5388,7338,6571,3597,22894,9714,13130,12034,7528,42406,24.5492371705964,26.6919889502762,20.2818963939228,-8.49656575934876,17.3329233292333,1060209,1373802,814919,809235
73,83,38,236,77,38,13,169,36,4,123,40,13,9,42,147,131,111,121,83,243,1830,2020-11-29,631,403,560,5425,7251,6585,3490,22751,9984,13133,12333,7473,42923,18.9953937266945,23.2743964637878,14.5615866388309,-12.3776048204871,12.7850485821931,1060209,1373802,814919,809235
49,36,35,506,79,94,24,96,50,113,254,51,174,93,168,417,235,60,139,116,111,2900,2020-11-30,851,964,579,5727,7448,6602,3551,23328,10356,13490,12474,7558,43878,23.7200259235256,23.2704402515723,12.4318801089918,-11.3800848515099,13.5182481751825,1060209,1373802,814919,809235
101,56,39,639,91,139,235,140,45,310,262,38,257,89,171,344,249,12,35,134,153,3539,2020-12-01,814,999,1087,5862,7209,6598,3595,23264,10484,13517,12572,7593,44166,26.8282128948507,14.283449587825,10.4452628054905,-10.08004002001,11.3003540331069,1060209,1373802,814919,809235
99,188,46,669,89,157,220,272,82,267,311,77,460,174,123,563,228,65,133,163,148,4534,2020-12-02,1153,1577,1135,6097,7562,6477,3653,23789,10913,14147,12823,7653,45536,26.5988372093023,14.8367501898254,2.06429246769619,-8.675,9.38980089207706,1060209,1373802,814919,809235
91,72,62,740,93,137,154,183,65,191,230,50,293,81,236,527,307,63,36,175,169,3955,2020-12-03,915,1296,1004,6001,7506,6371,3786,23664,11258,14576,12930,7769,46533,14.1525584934373,6.16690240452618,-2.86629059307821,-4.94602058749686,3.47632165813985,1060209,1373802,814919,809235
70,169,30,675,84,104,185,201,49,179,286,64,263,169,192,457,320,57,202,173,155,4084,2020-12-04,1144,1225,1040,6220,7448,6279,3814,23761,11751,14721,12950,7622,47044,12.457060206111,2.40615976900866,-5.87618048268626,0.157563025210083,2.05300004294979,1060209,1373802,814919,809235
108,173,29,384,88,101,29,155,17,163,74,40,379,18,191,336,239,49,129,98,99,2899,2020-12-05,865,965,685,6373,7429,6090,3849,23741,11761,14767,12661,7446,46635,18.2813659985152,1.24011992368493,-7.32004261147466,7.00583819849876,3.69965929937974,1060209,1373802,814919,809235
102,75,9,235,84,24,3,73,50,7,283,1,162,13,35,159,249,59,109,88,66,1886,2020-12-06,688,565,398,6430,7591,5928,3848,23797,11855,14842,12513,7338,46548,18.5253456221198,4.68900841263273,-9.97722095671981,10.2578796561605,4.59760010548986,1060209,1373802,814919,809235
12,73,51,388,86,128,81,33,41,117,190,25,307,178,117,299,163,26,50,145,103,2613,2020-12-07,621,1107,497,6200,7734,5846,3730,23510,11927,15182,12448,7281,46838,8.25912345032302,3.83995703544575,-11.4510754316874,5.04083356800902,0.780178326474612,1060209,1373802,814919,809235
99,53,48,767,90,96,124,178,59,300,291,84,382,212,213,508,295,43,108,168,402,4520,2020-12-08,987,1467,1299,6373,8202,6058,3858,24491,12235,15411,12656,7453,47755,8.71716137836915,13.7744486059093,-8.18429827220369,7.31571627260084,5.27424346629985,1060209,1373802,814919,809235
99,141,65,636,96,122,238,277,90,188,366,75,374,155,146,449,266,61,158,111,507,4620,2020-12-09,1168,1340,1476,6388,7965,6399,3825,24577,12485,15527,12876,7478,48366,4.7728391011973,5.32927796879132,-1.20426123205187,4.70845880098549,3.31245533650006,1060209,1373802,814919,809235
158,198,55,652,102,132,172,161,77,179,126,39,369,108,344,346,204,61,143,208,562,4396,2020-12-10,1201,1265,1278,6674,7934,6673,3737,25018,12675,15440,13044,7523,48682,11.2147975337444,5.70210498268051,4.74022916339665,-1.29424194400423,5.72177146720758,1060209,1373802,814919,809235
111,154,60,658,92,87,124,152,46,170,341,35,346,143,126,491,221,58,86,138,496,4135,2020-12-11,998,1316,1163,6528,8025,6796,3720,25069,12748,15473,13075,7534,48830,4.95176848874599,7.74704618689581,8.23379519031693,-2.46460409019402,5.50481882075671,1060209,1373802,814919,809235
151,100,26,389,86,97,40,157,14,155,191,14,458,24,222,428,188,62,77,85,399,3363,2020-12-12,914,1121,939,6577,8181,7050,3725,25533,12950,15610,13140,7574,49274,3.20100423662326,10.1224929331,15.7635467980296,-3.22161600415692,7.54812349943137,1060209,1373802,814919,809235
94,101,3,231,66,44,3,44,16,5,143,26,4,8,43,280,104,62,67,84,44,1472,2020-12-13,580,461,200,6469,8077,6852,3721,25119,12899,15668,12780,7569,48916,0.60653188180404,6.40231853510735,15.587044534413,-3.3004158004158,5.55532209942429,1060209,1373802,814919,809235
35,30,24,417,87,103,83,21,26,76,206,26,122,104,139,378,84,4,41,106,248,2360,2020-12-14,584,847,512,6432,7817,6867,3750,24866,12632,15551,12713,7480,48376,3.74193548387096,1.07318334626325,17.4649332877181,0.536193029490617,5.76775840068056,1060209,1373802,814919,809235
95,64,32,464,95,84,64,80,43,234,252,33,347,134,77,376,231,41,58,122,401,3327,2020-12-15,704,1149,1010,6149,7499,6578,3447,23673,12522,15701,12636,7305,48164,-3.51482818139024,-8.57108022433552,8.58369098712446,-10.6531881804043,-3.34000244987954,1060209,1373802,814919,809235
89,175,39,559,93,103,181,135,46,125,245,56,467,130,199,367,206,64,110,131,398,3918,2020-12-16,1041,1273,1045,6022,7432,6147,3370,22971,12410,15397,12546,7195,47548,-5.72949279899813,-6.691776522285,-3.9381153305204,-11.8954248366013,-6.53456483704277,1060209,1373802,814919,809235
99,67,19,494,74,129,92,77,34,120,256,43,293,53,173,356,167,100,69,124,433,3272,2020-12-17,936,953,889,5757,7120,5758,3212,21847,12431,15054,12431,6949,46865,-13.7398861252622,-10.2596420468868,-13.7119736250562,-14.048702167514,-12.6748740906547,1060209,1373802,814919,809235
136,85,36,484,86,103,86,89,29,85,186,23,255,91,64,367,88,11,65,91,292,2752,2020-12-18,673,955,640,5432,6759,5235,3038,20464,11960,14784,12031,6758,45533,-16.7892156862745,-15.7757009345794,-22.9693937610359,-18.3333333333333,-18.3693007299852,1060209,1373802,814919,809235
110,73,23,226,22,36,29,107,9,112,106,60,221,14,115,154,168,74,61,71,184,1975,2020-12-19,635,514,600,5153,6152,4896,2875,19076,11730,14333,11946,6600,44609,-21.6512087577923,-24.8013690257915,-30.5531914893617,-22.8187919463087,-25.2888418908863,1060209,1373802,814919,809235
70,48,4,114,6,25,5,21,8,4,87,1,11,2,24,97,46,27,68,64,34,766,2020-12-20,350,192,110,4923,5883,4806,2758,18370,11392,13960,11658,6479,43489,-23.8985932910805,-27.1635508233255,-29.8598949211909,-25.8801397473797,-26.8681078068394,1060209,1373802,814919,809235
41,12,26,211,67,68,10,12,16,62,128,9,211,86,103,228,46,29,21,42,167,1595,2020-12-21,411,676,297,4750,5712,4591,2552,17605,11182,13529,11458,6302,42471,-26.1504975124378,-26.9284891902264,-33.1440221348478,-31.9466666666667,-29.2005147591088,1060209,1373802,814919,809235
95,78,26,356,90,83,123,91,27,180,158,29,314,100,117,279,166,44,41,82,284,2763,2020-12-22,645,918,844,4691,5481,4425,2444,17041,10840,12980,11003,5891,40714,-23.7111725483819,-26.9102547006267,-32.7303131650958,-29.0977661734842,-28.0150382292063,1060209,1373802,814919,809235
57,70,22,325,58,102,79,11,32,86,165,28,259,72,117,243,101,10,55,67,274,2233,2020-12-23,604,753,551,4254,4961,3931,2210,15356,10276,12393,10078,5580,38327,-29.3590169378944,-33.2481162540366,-36.0501057426387,-34.4213649851632,-33.1504941012581,1060209,1373802,814919,809235
130,53,20,317,67,24,32,92,24,88,110,31,212,51,80,34,76,29,42,70,61,1643,2020-12-24,499,478,349,3817,4486,3391,2033,13727,9574,11606,9149,5245,35574,-33.6981066527705,-36.9943820224719,-41.1080236193123,-36.706102117061,-37.1675744953541,1060209,1373802,814919,809235
21,53,0,31,25,6,0,33,0,0,29,10,15,2,41,16,4,29,25,0,10,350,2020-12-25,214,58,47,3358,3589,2798,1580,11325,8790,10348,8033,4618,31789,-38.1811487481591,-46.9004290575529,-46.5520534861509,-47.9921000658328,-44.658913213448,1060209,1373802,814919,809235
4,20,12,72,7,18,9,1,8,46,55,1,77,2,6,222,11,0,17,15,15,618,2020-12-26,121,343,82,2844,3418,2280,1426,9968,7997,9570,7176,4301,29044,-44.8088492140501,-44.4408322496749,-53.4313725490196,-50.4,-47.7458586705808,1060209,1373802,814919,809235
3,9,5,52,2,7,0,30,2,1,46,0,7,1,7,39,42,18,2,25,18,316,2020-12-27,92,81,91,2586,3307,2261,1364,9518,7509,9190,7067,4122,27888,-47.4710542352224,-43.7871834098249,-52.9546400332917,-50.5438723712835,-48.1872618399564,1060209,1373802,814919,809235
24,32,22,208,46,78,25,39,8,38,72,13,140,47,153,101,22,8,13,44,217,1350,2020-12-28,393,408,341,2568,3039,2305,1361,9273,7318,8751,6896,3913,26878,-45.9368421052632,-46.796218487395,-49.793073404487,-46.6692789968652,-47.3274637886964,1060209,1373802,814919,809235
17,47,33,207,71,102,65,8,4,137,91,11,196,62,20,298,136,42,5,72,226,1850,2020-12-29,335,736,572,2258,2857,2033,1212,8360,6949,8338,6458,3656,25401,-51.8652739287998,-47.8744754606824,-54.0564971751412,-50.4091653027823,-50.9418461357902,1060209,1373802,814919,809235
85,135,16,380,43,62,47,72,37,71,160,16,253,83,141,285,106,43,65,79,212,2391,2020-12-30,707,796,508,2361,2900,1990,1267,8518,6615,7861,5921,3477,23874,-44.4992947813822,-41.544043539609,-49.3767489188502,-42.6696832579186,-44.5298254753842,1060209,1373802,814919,809235
66,31,17,246,48,27,25,32,9,70,77,34,138,26,35,45,85,4,45,61,49,1170,2020-12-31,319,344,261,2181,2766,1902,1196,8045,5998,7252,5293,3229,21772,-42.8608855121823,-38.3415069103879,-43.9103509289295,-41.1706837186424,-41.3928753551395,1060209,1373802,814919,809235
8,56,2,12,1,10,3,22,0,3,19,17,2,0,16,9,20,21,20,7,7,255,2021-01-01,167,21,55,2134,2729,1910,1177,7950,5492,6318,4708,2757,19275,-36.4502680166766,-23.9621064363332,-31.7369549678342,-25.5063291139241,-29.8013245033113,1060209,1373802,814919,809235
11,19,10,116,13,9,7,15,2,36,36,6,75,4,8,206,35,9,8,18,53,696,2021-01-02,106,328,146,2119,2714,1974,1221,8028,4963,6132,4254,2647,17996,-25.492264416315,-20.5968402574605,-13.4210526315789,-14.3758765778401,-19.46227929374,1060209,1373802,814919,809235
45,28,2,47,0,3,0,5,2,1,37,1,12,6,7,62,20,28,30,16,9,361,2021-01-03,179,100,35,2206,2733,1918,1216,8073,4792,6040,4179,2580,17591,-14.6945088940449,-17.3571212579377,-15.1702786377709,-10.8504398826979,-15.1817608741332,1060209,1373802,814919,809235
26,42,7,133,68,42,22,25,6,39,57,15,93,29,111,109,24,5,16,33,169,1071,2021-01-04,314,345,279,2127,2670,1856,1141,7794,4695,5709,4161,2502,17067,-17.1728971962617,-12.142152023692,-19.4793926247289,-16.1645848640705,-15.9495308961501,1060209,1373802,814919,809235
36,22,32,249,50,61,66,46,24,135,84,9,211,47,56,307,147,29,17,45,223,1896,2021-01-05,314,716,617,2106,2650,1901,1183,7840,4364,5507,3934,2395,16200,-6.73162090345438,-7.24536226811341,-6.49286768322676,-2.39273927392739,-6.2200956937799,1060209,1373802,814919,809235
52,76,2,130,3,5,2,13,0,12,38,20,13,1,13,91,12,26,24,7,22,562,2021-01-06,254,117,61,1653,1971,1454,933,6011,4014,4871,3444,2200,14529,-29.987293519695,-32.0344827586207,-26.9346733668342,-26.3614838200474,-29.4317915003522,1060209,1373802,814919,809235
27,17,24,176,41,45,19,27,10,59,55,5,123,35,60,106,58,25,12,42,132,1098,2021-01-07,246,381,295,1580,2008,1488,863,5939,3761,4774,3390,2059,13984,-27.5561668959193,-27.4041937816341,-21.7665615141956,-27.8428093645485,-26.177750155376,1060209,1373802,814919,809235
32,23,24,191,54,51,26,26,15,74,97,24,110,43,124,169,65,27,26,49,151,1401,2021-01-08,404,464,342,1817,2451,1775,1042,7085,3951,5180,3685,2219,15035,-14.85473289597,-10.186881641627,-7.06806282722513,-11.4698385726423,-10.8805031446541,1060209,1373802,814919,809235
44,83,15,78,6,2,26,10,7,24,46,1,72,1,9,76,55,19,26,21,25,646,2021-01-09,230,198,140,1941,2321,1769,1004,7035,4060,5035,3743,2225,15063,-8.40018876828693,-14.4804716285925,-10.3850050658561,-17.7723177723178,-12.3692077727952,1060209,1373802,814919,809235
4,6,4,48,2,12,2,10,1,1,18,1,11,1,6,21,5,15,19,31,12,230,2021-01-10,81,71,30,1843,2292,1764,1005,6904,4049,5025,3682,2221,14977,-16.4551223934723,-16.1361141602634,-8.02919708029197,-17.3519736842105,-14.4803666542797,1060209,1373802,814919,809235
9,17,10,109,43,38,21,29,4,26,61,8,74,33,52,61,32,7,11,12,102,759,2021-01-11,203,237,210,1732,2184,1695,981,6592,3859,4854,3551,2122,14386,-18.5707569346497,-18.2022471910112,-8.67456896551724,-14.022787028922,-15.4221195791635,1060209,1373802,814919,809235
26,28,36,141,35,40,22,22,5,46,67,14,80,40,53,185,75,19,21,44,136,1135,2021-01-12,268,425,301,1686,1893,1379,873,5831,3792,4543,3280,2056,13671,-19.9430199430199,-28.5660377358491,-27.4592319831668,-26.2045646661031,-25.625,1060209,1373802,814919,809235
62,51,22,121,16,15,28,15,0,63,47,16,61,21,96,100,45,25,35,47,94,980,2021-01-13,347,267,245,1779,2043,1563,864,6249,3432,4014,3017,1797,12260,7.62250453720508,3.65296803652968,7.49656121045392,-7.39549839228296,3.95940775245383,1060209,1373802,814919,809235
31,32,20,116,17,17,21,11,7,20,38,12,65,20,37,84,23,14,19,45,66,715,2021-01-14,200,258,141,1733,1920,1409,804,5866,3313,3928,2897,1667,11805,9.68354430379748,-4.38247011952191,-5.30913978494624,-6.83661645422943,-1.22916315878094,1060209,1373802,814919,809235
22,43,14,114,15,20,23,21,3,29,29,8,66,30,56,98,39,15,27,34,57,763,2021-01-15,220,260,169,1549,1716,1236,727,5228,3366,4167,3011,1769,12313,-14.7495872317006,-29.9877600979192,-30.3661971830986,-30.2303262955854,-26.2103034580099,1060209,1373802,814919,809235
18,11,0,57,3,2,4,9,9,42,22,3,50,1,11,72,31,9,2,8,15,379,2021-01-16,78,143,101,1397,1661,1197,706,4961,3338,3982,2966,1710,11996,-28.026790314271,-28.436018957346,-32.3346523459582,-29.6812749003984,-29.4811656005686,1060209,1373802,814919,809235
3,14,19,26,2,0,0,4,0,0,15,0,1,1,4,22,15,11,12,9,16,174,2021-01-17,59,54,35,1375,1644,1202,684,4905,3218,3936,2966,1689,11809,-25.3933803581118,-28.2722513089005,-31.859410430839,-31.9402985074627,-28.9542294322132,1060209,1373802,814919,809235
8,26,11,96,16,17,17,14,2,6,30,4,44,17,58,47,19,4,10,20,54,520,2021-01-18,157,157,110,1329,1564,1102,671,4666,3061,3748,2797,1652,11258,-23.2678983833718,-28.3882783882784,-34.9852507374631,-31.6004077471967,-29.2172330097087,1060209,1373802,814919,809235
9,39,20,178,12,24,36,21,7,37,29,7,55,32,42,142,36,19,23,31,103,902,2021-01-19,192,299,233,1253,1438,1034,708,4433,2939,3331,2413,1581,10264,-25.6820877817319,-24.0359218172213,-25.0181290790428,-18.9003436426117,-23.9753044074773,1060209,1373802,814919,809235
